word,count
chopsticks,3
biggest,3
chill,3
age,3
countries,3
saved,3
chiefin,3
emotionally,3
school,3
main,3
message,3
power,3
souls,3
sense,3
candy,3
babies,3
singin,3
ahead,3
insane,3
catching,3
swings,3
covers,3
undercover,3
panties,3
yet,3
hole,3
chic,3
supalonely,3
dancin,3
prayer,3
tough,3
tape,3
missing,3
tangled,3
winning,3
wildcard,3
lemons,3
mix,3
stops,3
fail,3
anvil,3
perky,3
itching,3
anthill,3
lauryn,3
underachieving,3
joe,3
sprung,3
spring,3
california,3
rush,3
junkie,3
spoke,3
sellin,3
yung,3
hesitatin,3
lounge,3
brrt,3
duh,3
van,3
tune,3
tattoos,3
rooms,3
sin,2
clearly,2
drowning,2
special,2
echoes,2
understand,2
carter,2
quarter,2
barely,2
pink,2
slip,2
forgive,2
blues,2
flyin,2
suckin,2
crip,2
mud,2
survive,2
startin,2
scott,2
legendary,2
liquor,2
dude,2
trailer,2
hills,2
bra,2
twelve,2
garage,2
snack,2
hundreds,2
skin,2
taxes,2
nuts,2
manor,2
rosewood,2
plush,2
ego,2
trenches,2
dust,2
london,2
loop,2
working,2
murk,2
hearse,2
doh,2
built,2
driving,2
sleeping,2
luckily,2
shout,2
chest,2
breath,2
ha,2
quiet,2
shut,2
beating,2
knowing,2
several,2
shows,2
pic,2
date,2
options,2
stockton,2
joshin,2
holiday,2
toxins,2
sportscenter,2
jetson,2
murder,2
stroke,2
certified,2
ho,2
worried,2
sam,2
direction,2
sharing,2
blessings,2
advice,2
stare,2
career,2
packed,2
digging,2
simon,2
flow,2
soft,2
swag,2
dear,2
place,2
x,2
circle,2
clothes,2
fake,2
unbothered,2
maid,2
baow,2
boring,2
clean,2
says,2
attached,2
fat,2
mwah,2
thrill,2
roof,2
lake,2
swipe,2
mom,2
standin,2
raisin,2
triple,2
boss,2
refuse,2
upper,2
cap,2
pretendin,2
fifty,2
blessing,2
witness,2
nightmare,2
weak,2
yesterday,2
wants,2
instead,2
screaming,2
killed,2
popping,2
winter,2
rosé,2
brooklyn,2
strippers,2
tastes,2
sounds,2
belly,2
surface,2
missed,2
cure,2
hol,2
charge,2
extra,2
card,2
dive,2
scene,2
